master_item_id,itemname,material,altitude,description,radius,item_id,id,quantity,latitude,longitude,location,timestamp,manual_upload,log_index,project_id,project_name
110,Other Paper,BOAT PARTS,105.40504776314,,14.271739984109,4844,2166649,1,34.063242543248,-118.27739861298,Los Angeles, California, United States of America,20220901003655,0,54658,154,Default
110,Other Paper,BOAT PARTS,104.48220147751,,14.253496524459,4844,2166659,1,34.063416250072,-118.2776626834,Los Angeles, California, United States of America,20220901003813,0,54658,154,Default
110,Other Paper,BOAT PARTS,104.29694020655,,14.252963809843,4844,2166660,1,34.063412444639,-118.27766054942,Los Angeles, California, United States of America,20220901003814,0,54658,154,Default
110,Other Paper,BOAT PARTS,103.12045623548,,14.281360716128,4844,2166671,1,34.063486942432,-118.27788738499,Los Angeles, California, United States of America,20220901003926,0,54658,154,Default
110,Other Paper,BOAT PARTS,103.12045623548,,14.281360716128,4844,2166672,1,34.063486942432,-118.27788738499,Los Angeles, California, United States of America,20220901003926,0,54658,154,Default
110,Other Paper,BOAT PARTS,94.764462044463,,14.246192721819,4844,2166690,1,34.063911405963,-118.27868296488,Los Angeles, California, United States of America,20220901004529,0,54658,154,Default
110,Other Paper,BOAT PARTS,95.331269415095,,14.245615266585,4844,2166691,1,34.063912866333,-118.27868012185,Los Angeles, California, United States of America,20220901004530,0,54658,154,Default
110,Other Paper,BOAT PARTS,83.185911699198,,4.7858160035967,4844,2166777,1,34.035306573042,-118.1587128461,East Los Angeles, California, United States of America,20220901004032,0,54662,154,Default
110,Other Paper,BOAT PARTS,85.952666084282,,4.7564444266188,4844,2166778,1,34.035640075023,-118.15867515392,East Los Angeles, California, United States of America,20220901004124,0,54662,154,Default
110,Other Paper,BOAT PARTS,86.21675194148,,4.7560480203898,4844,2166779,1,34.035629825155,-118.15867822648,East Los Angeles, California, United States of America,20220901004126,0,54662,154,Default
110,Other Paper,BOAT PARTS,82.647110582329,,4.7470385400889,4844,2166782,1,34.035639101282,-118.15790794234,East Los Angeles, California, United States of America,20220901004316,0,54662,154,Default
110,Other Paper,BOAT PARTS,82.112827777863,,4.7271069911386,4844,2166786,1,34.034916942815,-118.15761158267,East Los Angeles, California, United States of America,20220901004459,0,54662,154,Default
110,Other Paper,BOAT PARTS,81.415733233094,,4.7337921497265,4844,2166787,1,34.034833887239,-118.15775823003,East Los Angeles, California, United States of America,20220901004517,0,54662,154,Default
